longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,school_quality_index,distance_to_highway,property_tax_rate,climate_zone
-96.3726062002019,46.34861403626191,46,7673,1471,540,137,11.71,309340.19869922684,4,7.833368408421978,1.7546063072617801,Cold
-91.08242415396768,45.517940365622,26,7215,1179,1345,649,11.63,272805.5201344365,9,21.30739243434423,1.1825108729004374,Cold
-96.90359485056183,49.02321531061533,31,9871,4076,2131,634,5.52,140023.55844480693,4,14.146516981803988,1.3159988134326983,Cold
-89.60490450719587,43.572018163636095,8,5910,2264,3421,1637,11.52,307465.324295272,2,18.205168808484455,1.921747321171079,Temperate
-91.32204184562674,46.8168892543101,43,1422,246,2222,623,2.98,78491.62991109812,1,20.722219209967985,2.20666901452787,Temperate
-95.91027454772662,47.94398148639976,46,4783,700,3224,1167,8.64,240859.63724409975,7,27.81514491335201,1.3696032423923183,Temperate
-97.45582306301118,46.410107925144246,8,5720,2490,4114,1877,3.52,65839.62051071686,7,24.711000142736346,1.5444000177476123,Cold
-90.97630857236133,44.01241818097633,35,8072,3314,3803,1212,4.09,116869.98177742264,3,14.903848936625934,1.9927650122700187,Cold
-91.84514124921907,49.334768340167415,39,9396,2169,3879,1515,9.68,250233.57690827985,5,13.196674868350398,0.9498967217167804,Cold
-91.6679426556721,46.60806258825659,28,8868,3221,1999,602,5.46,126066.57032432465,7,19.674814930021753,1.330011478277276,Cold
-91.32983722651244,47.18511746591407,4,5631,842,3430,1034,1.57,57057.72192310223,8,22.032670254221284,2.122914031313494,Temperate
-96.90764278612728,44.919658696245044,16,9527,2884,461,135,5.85,171182.54722402038,9,5.262341080864927,2.2889661441459683,Temperate
-94.63227417164582,46.40098851064082,13,1905,204,1472,369,3.89,84359.2257552805,1,1.0724824183772248,1.7898091167807995,Cold
-96.57304752379896,46.074896951749935,20,717,184,3031,1092,8.67,222426.33071612546,9,13.694120269269977,1.286790760248268,Cold
-90.59517259299525,43.9493750520119,5,1420,184,1726,588,3.54,91886.37366144899,6,3.0736483560460766,1.7118454718570053,Temperate
-92.51361498537953,44.1369621212848,37,2706,784,1696,469,10.34,240704.76425744302,6,8.254732175476097,0.8576839798922007,Cold
-94.8528158011788,48.52483511771265,20,4525,1215,2761,874,4.3,89558.14547211936,7,17.583714020953554,0.5585916261265276,Temperate
-96.99153319771182,44.93891971323954,24,9583,2661,4009,1932,5.63,178475.68872733563,9,4.628415785609024,0.6492304861265752,Cold
-95.0121414262747,44.66974962899178,36,5679,670,1289,349,4.63,112447.46206994858,7,0.9519419028219047,0.7163448365010525,Cold
-94.89853342378602,46.52946870750083,34,7636,1868,652,310,8.26,248663.66216503392,7,16.682563768170624,0.9513189934613229,Cold
-91.66315057329548,48.11248278817508,45,3290,1324,1987,848,2.56,59591.72651233338,3,14.04020375298616,1.4234514192068373,Cold
-92.39954022915829,43.87167911147393,48,6697,1657,75,34,6.52,200176.55554280806,9,9.25846170192274,0.9646168137729725,Cold
-90.40229805938938,46.960847517829535,34,5368,2072,4729,2193,5.01,136023.9378497933,4,14.116695740950993,1.6700636242508917,Cold
-93.7222805987044,44.21526265704344,19,7193,1782,1117,544,10.78,275584.6746169127,6,20.53732691727257,2.496599656945772,Cold
-96.54324603249358,43.71876630495371,17,1173,315,429,203,2.27,102368.71827067928,7,3.3591220116041525,1.4963621889907162,Temperate
-91.79404170221603,43.8164637129733,5,5477,1783,1334,462,10.21,232666.2673136264,9,7.745114368322255,2.0137107091336057,Cold
-91.41371961106482,48.504984649250645,25,8457,4061,4514,1801,3.26,105895.96392522141,3,23.86931733347243,1.084803114791142,Cold
-93.00978241944404,44.20783490176837,18,6292,903,3232,1434,2.43,80819.79327115644,2,20.136668519290648,2.425759472919544,Cold
-91.33226256036352,43.770908186473754,8,3106,351,3797,1144,3.62,161591.46778332756,2,8.060980350275512,0.9982109511843935,Temperate
-93.54963522908487,46.12739932285747,27,770,264,2306,940,2.58,56457.383595362284,2,12.004701182853559,1.6932620068448663,Temperate
-93.31813736494405,48.563960831652146,15,507,243,3977,1951,6.97,169230.30412993126,9,3.68051465620612,2.4666613987684682,Temperate
-94.0796718531316,45.07445025893581,45,3942,1954,4170,1469,11.88,335818.4457166511,8,7.668515453615158,2.1164912154584803,Cold
-97.29664698604724,46.030275705155496,13,9174,2694,595,227,1.86,50000.0,9,25.25044004454728,2.484066612754473,Temperate
-96.63686858405356,43.73953519538251,16,965,277,324,122,6.34,157238.980865365,9,13.268278247878245,1.2594759714507204,Temperate
-97.24856651450612,46.19447108480926,22,9164,3280,3491,1207,5.55,168900.2297664633,1,19.24475613783132,0.655262994427614,Cold
-92.40871670988976,46.9656784838228,20,8014,2582,2319,694,5.07,131418.6312739256,9,4.876269974492344,0.9869813121772448,Cold
-94.98515215138939,46.92544232251287,13,7935,2806,3158,976,4.98,113162.81859237167,1,5.580839353168002,2.415227008247551,Temperate
-93.43143447068238,45.494560153046194,20,8236,3702,2972,767,10.9,297024.20309523965,5,28.23354147375573,1.2411560439623919,Cold
-90.23946820859126,45.393199083978814,2,7796,3106,3437,1132,1.7,51005.76016055721,4,25.258864330087153,0.7495472685364737,Temperate
-95.505662166809,44.139741713619586,35,739,220,1920,651,9.64,252243.06808788047,8,23.7308896992713,1.6862096051612143,Cold
-94.21693661571496,45.70078992387761,47,8185,2330,4063,1674,4.16,120293.96962479957,5,9.954749485794038,1.500847235440464,Cold
-91.45559089165562,44.096968013237785,19,2249,800,160,45,5.52,129201.86790118874,9,16.926403932659337,0.6249381308650177,Cold
-95.66961467606703,48.09957566827231,45,3483,983,1805,791,5.91,184751.93710230684,1,14.820997744315184,1.4058912937567318,Cold
-96.88416072136965,49.29764578648911,37,4875,1380,4853,1627,4.7,128797.8436549125,8,28.69129663624272,1.7657373841607875,Temperate
-95.18198837668986,49.32044674000024,6,1863,198,1417,498,2.48,50000.0,6,7.265069464305854,0.965375926664058,Cold
-96.21022970196796,48.690426596252365,14,6676,1132,1578,475,2.7,50000.0,1,28.422265986602962,0.7488814630271383,Cold
-90.06241878125941,47.104752896037716,4,9439,2788,601,156,4.63,125593.08715817673,2,21.23482811264096,2.2295935015632016,Cold
-91.03503696348466,47.70519418346328,22,3639,1561,183,47,10.13,254078.34042174005,4,12.469377191547496,1.750896194825383,Cold
-92.43276994791661,45.21123481608248,39,8897,1881,2961,1267,2.91,51996.49372021857,5,8.064010352547314,0.8105136901621353,Cold
-90.52831527849825,47.28462252103572,36,7343,2269,2063,817,9.3,226434.6242071191,1,22.744865514623967,1.7582161991683485,Cold
-91.07062338480708,46.23389729663926,34,3447,820,3312,914,4.53,125578.06128682035,7,24.705754309408363,1.970511797713049,Cold
-96.00743952891172,46.39210403866159,27,3700,525,1110,365,10.78,278889.24670165667,4,10.790068731629844,1.6950560554745357,Cold
-90.35952801208018,48.04665936225095,7,2110,1019,2557,879,6.0,148629.154992587,1,5.239209342984401,0.732313623189613,Cold
-93.18526206467479,45.19151013358351,3,932,411,2072,605,3.3,76344.87776864877,6,14.818112855900422,0.7494894826941629,Temperate
-91.0404787586875,45.40823767016712,47,3713,487,2236,697,11.85,290232.9255452718,9,14.108219677274684,0.5902897457143943,Cold
-90.33126960061206,49.04785074677182,33,9963,3864,2715,688,3.35,82759.02951701898,9,21.789537231283273,0.9680080307196213,Cold
-94.95597220022509,43.83734576910583,2,4809,1149,3220,1016,7.46,211175.53972968203,4,29.19822713889552,0.6192981681375493,Cold
-96.61958460377859,46.41380579048004,42,4656,2318,2777,947,7.48,228724.5625370613,7,15.985337645037875,2.110606975302108,Cold
-95.67651869966447,48.97680480244717,16,3535,781,3385,1097,5.41,154809.03564688104,1,21.978406727964416,0.5308110558326495,Cold
-94.08313769098994,47.16217804690894,25,8368,1635,2696,745,11.49,309540.0520808134,9,10.582331662237772,1.6620339194446292,Cold
-90.95588187262005,46.778442445272795,15,7256,2373,645,199,10.36,284595.11816130986,1,18.02728481701837,2.119666816173363,Cold
-90.61415533394926,44.99846507537613,24,2953,1281,4156,1261,10.21,244834.105250158,9,3.548305171737083,2.289725982263408,Cold
-97.44438295575047,45.55965293438669,15,1572,278,2424,614,11.73,301408.56733513897,6,24.466529095615876,1.3189101097661193,Temperate
-93.41402157937948,48.61229049482816,31,9836,3774,3471,1072,6.3,150594.6569870608,7,10.395294451123272,1.741848594153325,Cold
-94.16071197480977,46.85530879061075,14,3576,445,2328,843,2.52,50000.0,4,2.4932362914857027,2.4023343203544307,Cold
-95.72313751623416,46.58845316254068,14,8681,4059,1214,358,9.54,252861.2987549388,9,29.717785344075324,1.843220902695803,Cold
-96.54107706133054,44.09747828124017,6,263,34,667,200,5.5,159435.00878271752,6,27.063468046237723,2.3021847356475833,Temperate
-94.79907862877097,43.59616893873074,14,4145,1930,4910,2421,3.5,90623.01731154924,6,6.0032570357030615,1.8685840185711906,Cold
-89.95672236869984,49.282111132122296,17,529,156,4194,1429,6.57,205730.00864419003,6,10.95973532344244,0.6359945378989487,Temperate
-94.91437654383395,45.76191700372105,18,5058,1412,500,143,11.22,293735.68654091074,4,28.107859126774034,0.8937659999810244,Temperate
-93.34967502605308,47.11927837259702,20,2163,1058,1848,616,3.3,76964.28935166977,7,23.91022896197404,2.380902074646966,Temperate
-91.87584832883857,43.97829043912371,17,3288,1631,4636,1302,10.41,247015.42896252655,2,27.201725401180617,2.1885378507264717,Temperate
-94.59096318096564,47.59868571433828,16,340,122,1942,669,5.89,175612.62968369434,2,16.920238375457565,1.3454435714473905,Cold
-89.72574333823232,49.09540025223576,40,4739,714,2504,631,2.94,96069.1823147963,6,7.369174992055932,0.8222513217998881,Cold
-89.80042164046311,46.95399151798452,39,2673,808,2272,878,10.41,293270.94756338967,9,6.88890046739872,0.8143408281859299,Cold
-95.48574163339708,44.256691934252466,32,5794,1805,3858,1766,11.68,254840.73479093518,3,15.817538538602474,2.3097240249617284,Temperate
-93.52201195286092,46.99032916484086,44,4103,1254,1334,466,4.56,140893.44068693876,7,27.72759913700717,0.8324157618387682,Cold
-95.09297352146584,48.09808327862791,9,5564,1823,2577,835,4.69,111514.51623007527,9,18.984450782810136,1.2725599377069137,Cold
-95.22127604498026,45.93849921944411,27,649,69,1807,669,5.6,125624.80928166272,9,1.1282768108721823,2.3016086015761346,Temperate
-97.20490442116373,48.77902648764881,46,4646,1786,272,109,10.05,272996.3531410315,3,16.85822426720671,0.566865740450039,Cold
-92.62348532816083,47.392097720144186,33,4894,1883,4414,1319,1.61,78586.27067308911,1,18.292382270775718,1.7614822808999189,Temperate
-93.47856781416911,48.89549350973522,10,5006,731,950,344,3.85,146574.56572839437,2,17.488495480638935,1.201191176773763,Cold
-97.08816999000008,47.241031867484025,17,1069,350,2415,740,8.91,236093.0481464502,8,20.76317759442588,0.7155666240500593,Cold
-95.2708282861071,44.28772783202894,49,6279,2055,4530,1273,5.76,154317.06820076954,7,8.876063814436215,1.6350478192244253,Cold
-90.23387291226678,45.358150266631135,49,7507,2799,1659,471,4.97,133359.94886963067,1,4.39858272829664,1.4698023732500205,Cold
-95.58350487466421,44.71076968951474,36,3859,517,4771,1734,10.66,303762.647241304,3,22.526454005543847,0.6984030763786258,Temperate
-96.34084102327022,48.95295898630118,17,3802,1332,3340,1065,11.13,266812.5176169422,8,5.970957329364327,1.0344225344305902,Cold
-93.58437791777949,48.062400403724894,18,8784,1864,1273,439,11.45,307698.5475905553,7,3.513352916527581,1.9807123713397001,Cold
-89.61479636711519,47.55839021346004,23,9233,2795,1957,523,4.36,126373.62379919237,5,10.845377911158467,2.0117004750638734,Cold
-95.563557827908,45.30579791778973,34,2648,1083,1412,375,11.08,297662.0278376576,3,24.999348098792872,1.697365464057956,Temperate
-92.12291562075298,44.604268632301284,8,7792,2978,2801,1042,9.24,203637.62820238416,7,2.5550384066542677,0.7209743590310354,Cold
-91.40704307737026,48.03870652793347,13,3153,465,4019,1840,3.12,77360.8359554735,5,5.947284626370874,2.206183620473392,Cold
-95.59889964806081,46.344947675274476,23,5331,1793,1318,564,7.91,180086.84417284775,1,14.310255409756563,0.8454079647817732,Cold
-91.67426921110513,44.85473731290377,20,1558,759,4987,1824,1.78,50000.0,5,8.700644441013152,1.9418767727653952,Cold
-94.55773493824597,47.19973186899165,22,9382,1526,1281,409,8.94,252842.77323041024,3,21.67766416687108,0.5851685241876696,Cold
-92.44155335525136,43.74200311283071,47,9430,4160,4118,1242,9.2,278121.1580671113,2,20.279582559325142,1.163659687297307,Temperate
-92.43176231391284,45.45702152476952,23,8419,3207,1797,674,9.79,260528.97298981767,3,25.291239253892787,1.456723187966368,Cold
-93.21380252740194,46.31134196754681,41,587,240,2608,782,3.31,91843.18975132029,4,6.194910939950032,0.5559280943476426,Cold
-96.77768183956474,44.38775000465643,35,1032,219,787,203,8.1,251761.98664720837,1,19.50267075975906,0.8431072421414376,Temperate
-90.8175800352861,49.407926865545036,3,8641,1859,4486,1357,3.38,74328.1873248764,4,23.264561577864875,1.1378205059332058,Cold
-94.93375948022612,44.75458418753769,34,9920,4587,3029,1307,11.44,280286.2701638199,9,1.9737469710884483,2.4650147165133705,Cold
-96.00785191680117,44.282118780259594,33,4393,1071,2001,633,8.59,245179.65935833566,1,1.2010059858148776,2.0589516870997757,Temperate
-97.17379886756189,44.721209243321375,46,2038,255,1831,593,2.5,94654.68085139414,7,16.821824308017348,2.1813929434357187,Cold
-92.77285645449406,48.11436679895834,17,9752,3318,579,154,3.46,84148.48178148319,8,17.676857565179173,1.8350337780842434,Cold
-92.07948510526174,46.05303395563106,45,9715,1456,4179,1547,8.47,236254.50459139136,9,11.844981915206672,1.0847890169576495,Cold
-97.36729736857716,46.89249563851523,19,1091,456,4468,1569,6.51,181093.19977703545,7,1.1785920914778925,1.9188958070477908,Cold
-93.40325553360576,43.62605494191816,30,5788,2064,1254,392,9.23,249823.57682103632,9,12.117462428701854,1.8474819591099572,Cold
-95.6880337984165,43.706587851439885,23,1505,677,2036,667,4.45,131928.7790992916,3,19.298447380122422,1.719902362172131,Cold
-92.3386176767244,46.174953298962095,15,5483,2269,396,115,8.41,207635.70276880052,1,21.086224530087986,1.0966430071296722,Cold
-96.10506856796007,48.39993145920974,14,4748,687,1265,607,3.36,101524.90088479198,2,14.834465070894067,1.0264287262476406,Temperate
-91.97249809518027,48.811433272245395,2,4392,1108,2818,901,7.21,181601.15675166564,1,15.798246825028276,1.1725984600935082,Cold
-94.40611722959571,44.02023940557384,39,6652,2726,294,131,11.56,299063.78956927295,2,20.212960849187454,1.124794098678976,Cold
-90.00616009010612,46.73017861260614,49,8653,2309,2775,1054,8.1,222082.3047553345,9,13.534141220060432,0.6556652321033432,Cold
-96.39983244683205,48.97937811767562,18,2540,1241,3101,933,2.02,57541.96328151164,5,7.979096965492703,2.104555962038397,Cold
-94.77146919159793,45.827836526387316,6,1993,785,182,78,11.88,271092.4332587744,4,6.766799652481125,1.2385141397105486,Temperate
-96.59221183007529,48.47739498857021,32,6594,700,1420,542,3.15,82016.81506860143,2,22.607312029331148,1.913273626104124,Cold
-90.1024510537715,44.30217392639662,21,524,236,2146,630,9.04,237798.11031185568,3,14.677704235260027,1.0598489146790053,Temperate
-90.48128517295216,49.112366938006794,40,9377,1315,1137,344,7.09,170230.17929222295,9,18.760171260103476,1.7040326276954894,Temperate
-95.43646697827876,48.00853990518782,28,8048,1257,1697,777,4.59,116351.52676370839,3,14.186063187826573,0.5693472035615343,Cold
-92.22012763172657,49.14800635672141,27,8314,3274,1941,615,3.36,145192.89956743745,8,24.58323875107226,0.712076722267339,Cold
-90.96222239839027,47.55970340131504,2,6844,3052,1770,771,3.37,62664.83270357612,1,14.955735697064277,1.229059417116097,Temperate
-93.0583935072043,45.680423591996565,33,4982,1567,4052,1617,10.51,271573.7217469914,5,29.64283325530632,1.0374735602295946,Temperate
-93.26279537315195,49.12908703514833,16,3337,719,2310,791,10.67,258075.65442942537,2,7.353877980115234,1.2068063354135599,Cold
-95.56518167279638,45.15340065785507,39,4098,985,168,75,6.38,176662.59992093325,4,4.241947948343368,2.3613843111151454,Cold
-96.75517785755281,45.493035132370395,22,1035,245,2953,740,2.59,59451.6331373004,2,11.27053591551958,0.6478015638567058,Cold
-90.32227393637339,47.704850508010445,43,4354,1004,2858,1226,10.78,286135.1375341513,3,27.56783266105754,1.4254616499061101,Temperate
-90.29665554269336,48.09189779715232,47,2978,587,944,264,6.61,174379.05929700215,5,25.58414669122839,0.8965132480764786,Cold
-92.43518834181386,49.07642090309492,13,9788,3362,1315,359,6.11,180352.55632739648,2,7.495853672730374,1.2116770364848872,Temperate
-94.7877616716104,44.728814454337254,2,6609,3041,412,103,5.78,147132.74075439092,9,18.030957289060133,1.8540697670628166,Cold
-94.70632340309871,48.287988211315344,14,4513,1005,1823,638,5.33,120190.5468607356,8,17.709298181844208,2.4458782562248,Cold
-91.69235456903809,47.931276320381784,38,5846,1021,363,96,7.02,211315.93047665386,5,8.872567156394906,1.889455412040764,Temperate
-90.32311792037939,43.882767337521585,41,7808,3399,1756,448,7.85,197584.66767939774,1,7.137912207650364,2.269688860737479,Cold
-90.40330860587906,45.82333884726124,28,3921,1555,3515,1498,6.4,142718.39622176698,5,11.762479643429415,0.7945173313991976,Cold
-91.260995633139,45.19659274236059,7,8111,3831,4417,1492,10.91,276189.15025134385,4,23.679702144081823,0.8627832288429793,Temperate
-92.36374683076569,45.32694254612418,18,1871,310,1839,867,4.84,168145.28848679957,9,5.832279742421627,2.2535369595841743,Temperate
-96.8268802800396,49.3976812773282,41,1116,175,2443,753,7.57,173196.71742168226,2,13.427130814841075,1.7150446840767959,Cold
-96.2069702872431,47.356664480879566,36,5788,1832,3660,1157,4.65,107630.24156861806,7,14.502786598750419,2.0842387653840686,Temperate
-90.31156649178337,47.806056946761,41,9309,3218,3744,1554,9.41,270800.5132632169,2,28.179829240853753,0.9457196161924093,Cold
-92.64856752272328,49.35970582389005,36,9525,2781,2330,647,2.57,69403.5720077608,3,9.175321592018559,1.1971899498044494,Cold
-97.42642358706696,45.76321069474583,44,6696,2273,1039,500,3.48,121238.97134493086,3,0.687432523375126,0.6620690553849189,Cold
-96.68822765707175,48.311041010716835,4,2036,350,3730,1032,9.91,233000.22186116106,8,20.842564152022074,2.2911708982645154,Cold
-92.19198584713556,46.10718577982697,30,2338,682,2513,1223,3.42,103339.24354818353,2,22.698165921828977,2.412710849296081,Temperate
-97.45950732923025,48.71720203088988,24,4207,1528,954,287,8.07,248639.47850770978,1,21.12066850362839,2.2149276950866232,Temperate
-96.21353558866001,44.58394524786782,20,2105,574,3094,1434,11.69,278358.20705956256,6,21.05209553750685,1.374360628342629,Cold
-93.1101296850673,49.18611706238568,46,4189,1557,3447,1377,6.99,218225.2162027461,6,14.548499708856045,1.1822694222854264,Temperate
-91.96483841845846,44.812630250465276,31,3685,1033,4047,1175,3.47,115844.13593264174,1,0.6579580539729883,1.4252015485184213,Cold
-92.2843099239792,45.45732304188559,24,4997,1166,4889,1909,4.87,103965.11497802183,5,21.924547462872805,1.7752350060144693,Temperate
-95.70584552431552,48.037153404640684,7,2932,649,960,317,10.15,268428.01047483546,9,28.101953652618526,1.363014687320652,Cold
